refYear,reporter,partner,partner_group,flow_india,cmdCode,cmdDesc,trade_value_usd,dataset_type,source_side
2021,India,European Union,European Union,Export,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",751190265.175,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,44,Wood and articles of wood; wood charcoal,94605469.846,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,30,Pharmaceutical products,1170041362.815,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",33906777.129,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",19404366.704,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",30012499.522,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",22556122.791,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,21,Miscellaneous edible preparations,37473283.792,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,79,Zinc and articles thereof,81463598.198,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,8,"Fruit and nuts, edible; peel of citrus fruit or melons",74741414.741,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,38,Chemical products n.e.c.,1247602350.247,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,65,Headgear and parts thereof,14781579.849,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",854549145.776,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,85789.664,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",35612306.288,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,99,Commodities not specified according to kind,74920805.679,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,72,Iron and steel,1427028513.859,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,13,"Lac; gums, resins and other vegetable saps and extracts",166463273.837,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,37,Photographic or cinematographic goods,37580307.573,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,23,"Food industries, residues and wastes thereof; prepared animal fodder",412239413.771,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1162667.14,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,40,Rubber and articles thereof,1343720296.025,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1387278330.416,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",9556642584.338,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2903856640.511,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,5,Animal originated products; not elsewhere specified or included,34875706.615,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,81,"Metals; n.e.c., cermets and articles thereof",27401179.343,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,503329012.315,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,5,Animal originated products; not elsewhere specified or included,10604607.099,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,89,"Ships, boats and floating structures",14106111.779,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,41,Raw hides and skins (other than furskins) and leather,96722793.815,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",4446489617.336,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,7,Vegetables and certain roots and tubers; edible,138716256.103,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,31,Fertilizers,11750107.665,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,31,Fertilizers,63003496.147,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,29,Organic chemicals,5794898887.933,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,97,Works of art; collectors' pieces and antiques,8605099.832,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,61,Apparel and clothing accessories; knitted or crocheted,49721430.967,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",996983439.199,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,22,"Beverages, spirits and vinegar",7127394.12,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,61,Apparel and clothing accessories; knitted or crocheted,2225394456.275,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",289741.891,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,78,Lead and articles thereof,26402892.162,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,83393.26,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,91,Clocks and watches and parts thereof,11093370.516,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",3382773131.033,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",33663009.668,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,92,Musical instruments; parts and accessories of such articles,10299146.286,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,13,"Lac; gums, resins and other vegetable saps and extracts",24695094.33,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",562363977.276,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2880726877.026,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,64,Footwear; gaiters and the like; parts of such articles,1066817310.388,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,23,"Food industries, residues and wastes thereof; prepared animal fodder",63777239.785,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,7,Vegetables and certain roots and tubers; edible,9577635.177,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,9,"Coffee, tea, mate and spices",23254507.938,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",891094.368,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1677182881.913,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,26,"Ores, slag and ash",44691306.168,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,45,Cork and articles of cork,5291994.917,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",63585560.78,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,97,Works of art; collectors' pieces and antiques,1820261.551,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",738531935.177,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",27331529.405,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",36118656.042,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",233818326.566,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",11626708.02,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,8,"Fruit and nuts, edible; peel of citrus fruit or melons",304157807.307,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,75,Nickel and articles thereof,121099815.978,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,64,Footwear; gaiters and the like; parts of such articles,30336365.605,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",210901746.89,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,41,Raw hides and skins (other than furskins) and leather,130281750.342,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",241567219.048,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,17,Sugars and sugar confectionery,90035762.286,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1330307.005,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",14559273.301,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,73,Iron or steel articles,1736752993.407,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,79,Zinc and articles thereof,3999413.159,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,29,Organic chemicals,2066850114.537,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,88,"Aircraft, spacecraft and parts thereof",4561797670.565,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",27695677.563,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",578414960.036,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",182558.579,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,88,"Aircraft, spacecraft and parts thereof",150517412.831,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,60,Fabrics; knitted or crocheted,5683163.134,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,54,Man-made filaments; strip and the like of man-made textile materials,224490503.005,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,54,Man-made filaments; strip and the like of man-made textile materials,39032530.247,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",16626192.37,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,10,Cereals,7269533.044,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",137908762.641,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",11332862.056,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,44,Wood and articles of wood; wood charcoal,193221223.753,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6478158.309,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,18,Cocoa and cocoa preparations,13081869.43,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,10842536.987,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,35,Albuminoidal substances; modified starches; glues; enzymes,48259106.408,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,43,Furskins and artificial fur; manufactures thereof,3520949.841,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",621840.937,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,95,"Toys, games and sports requisites; parts and accessories thereof",36158317.725,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",232981377.582,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",16521244.783,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,95,"Toys, games and sports requisites; parts and accessories thereof",148944040.357,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",61803517.733,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,80,Tin; articles thereof,3842639.458,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",243129351.643,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",45253364.479,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,83,Metal; miscellaneous products of base metal,188145754.441,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",179578945.401,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,80,Tin; articles thereof,4470433.45,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,10,Cereals,203985810.432,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,92,Musical instruments; parts and accessories of such articles,1036881.729,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",856387597.162,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,43,Furskins and artificial fur; manufactures thereof,1557177.284,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,35,Albuminoidal substances; modified starches; glues; enzymes,230135183.708,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,18,Cocoa and cocoa preparations,33935944.988,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,20,"Preparations of vegetables, fruit, nuts or other parts of plants",190451584.562,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,50,Silk,11494551.373,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,102580178.133,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",30781364.406,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1535937.914,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,81,"Metals; n.e.c., cermets and articles thereof",71639452.748,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1144828518.212,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,50,Silk,830231.661,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,76,Aluminium and articles thereof,842595634.09,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1192832346.831,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,45,Cork and articles of cork,359445.798,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,69,Ceramic products,149882327.263,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",205420803.897,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",5463384832.569,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,76,Aluminium and articles thereof,695017757.671,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,21,Miscellaneous edible preparations,123132552.207,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,69,Ceramic products,337874162.317,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",60280173.884,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,1,Animals; live,17094.395,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,55,Man-made staple fibres,129357849.246,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",23789910.453,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,78,Lead and articles thereof,5319896.904,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",34624193.208,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,96,Miscellaneous manufactured articles,93154100.529,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,355731466.804,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,52,Cotton,515312289.318,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,74,Copper and articles thereof,577884504.152,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",57704230.6,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,24,Tobacco and manufactured tobacco substitutes,3322464.046,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,20,"Preparations of vegetables, fruit, nuts or other parts of plants",15863383.013,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,70,Glass and glassware,222921349.442,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,83,Metal; miscellaneous products of base metal,282117342.361,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,62,Apparel and clothing accessories; not knitted or crocheted,1787700865.867,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",10533217.819,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4380407878.714,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,39,Plastics and articles thereof,1335412507.769,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,39,Plastics and articles thereof,2176497679.282,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",100748687.487,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,102553966.805,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",456422448.883,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",162967199.587,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,1,Animals; live,2456404.169,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",284467176.597,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,30,Pharmaceutical products,1854124055.933,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,70,Glass and glassware,157614003.994,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,60,Fabrics; knitted or crocheted,10182843.569,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,52,Cotton,20869725.931,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Import,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",256789622.583,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4098937839.021,hs2,EU_reporter_reversed
2021,India,European Union,European Union,Export,55,Man-made staple fibres,240966130.615,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",46959133.559,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,91,Clocks and watches and parts thereof,10298404.912,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,44,Wood and articles of wood; wood charcoal,117209143.906,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,69,Ceramic products,392767495.421,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,5,Animal originated products; not elsewhere specified or included,39248160.746,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",78538199.13,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,64,Footwear; gaiters and the like; parts of such articles,1372693209.916,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,92,Musical instruments; parts and accessories of such articles,13968809.071,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1986186138.63,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",752328729.255,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,77849212.578,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,2,Meat and edible meat offal,5.265,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",230210339.184,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,37,Photographic or cinematographic goods,62019003.157,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",48363164.351,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,54,Man-made filaments; strip and the like of man-made textile materials,40282017.565,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,9,"Coffee, tea, mate and spices",24378385.381,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,18,Cocoa and cocoa preparations,43250245.738,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",969771111.797,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",125161933.542,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",281624.166,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,73,Iron or steel articles,778819809.245,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,43,Furskins and artificial fur; manufactures thereof,1876252.548,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",10539086898.826,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,138805454.838,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,7,Vegetables and certain roots and tubers; edible,8243395.254,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,2,Meat and edible meat offal,3153838.525,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,18,Cocoa and cocoa preparations,17152591.034,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,10,Cereals,227145002.025,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,11135623.854,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,61,Apparel and clothing accessories; knitted or crocheted,2688328087.622,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,88,"Aircraft, spacecraft, and parts thereof",182239934.593,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",41456262.615,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",51168025.719,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,21,Miscellaneous edible preparations,148888003.736,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,62,Apparel and clothing accessories; not knitted or crocheted,2205290718.419,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1436590750.736,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,30,Pharmaceutical products,2782490014.398,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",6159798.484,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,70,Glass and glassware,260407232.094,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,39,Plastics and articles thereof,1709828820.165,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,13,"Lac; gums, resins and other vegetable saps and extracts",221038560.463,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1799185.184,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,40,Rubber and articles thereof,1530634509.66,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,89,"Ships, boats and floating structures",13781774.998,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,75,Nickel and articles thereof,32128835.934,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",22432253.579,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,52,Cotton,633088139.759,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,78,Lead and articles thereof,4583725.872,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1193782918.21,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",892855052.997,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",23906648.027,hs2,EU_reporter_reversed
