typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","24","Tobacco and manufactured tobacco substitutes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","31555268.429","31555268.429","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","25","Salt; sulphur; earths, stone; plastering materials, lime and cement","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","38497699.972","0","38497699.972","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","25","Salt; sulphur; earths, stone; plastering materials, lime and cement","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","98106835.886","98106835.886","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","39066440.67","0","39066440.67","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","2223360.511","2223360.511","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6852552664.765","0","6852552664.765","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1437400537.076","1437400537.076","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","458427089.492","0","458427089.492","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","133437926.619","133437926.619","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1470386997.599","0","1470386997.599","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","2066547104.353","2066547104.353","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","300752897.6","0","300752897.6","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","6991639471.958","6991639471.958","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","31","Fertilizers","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","52205173.953","0","52205173.953","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","31","Fertilizers","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","4920668.927","4920668.927","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","106410066.545","0","106410066.545","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","229400159.149","229400159.149","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","64245353.439","0","64245353.439","4","false","true",
